customer_id,external_customer_id,accepts_marketing,orders_count,number_active_subscriptions,number_subscriptions,first_charge_processed_at,created_at
104484963,6.20543E+12,0,1,1,1,1/25/23 13:38,1/25/23 13:38
104485351,6.20543E+12,1,1,1,1,1/25/23 13:41,1/25/23 13:41
104485586,6.1612E+12,0,1,5,5,1/25/23 13:43,1/25/23 13:43
104485659,6.20543E+12,1,1,1,1,1/25/23 13:44,1/25/23 13:44
104486320,6.20543E+12,1,1,6,6,1/25/23 13:49,1/25/23 13:49
104487435,6.20544E+12,1,1,1,1,1/25/23 13:58,1/25/23 13:57
104487489,6.20544E+12,0,1,4,4,1/25/23 13:58,1/25/23 13:58
104487663,6.20544E+12,0,1,4,4,1/25/23 13:59,1/25/23 13:59
104488045,6.20475E+12,1,1,5,5,1/25/23 14:02,1/25/23 14:02
104488771,6.0703E+12,1,1,3,3,1/25/23 14:08,1/25/23 14:08
104489627,5.41191E+12,1,1,3,3,1/25/23 14:15,1/25/23 14:15
104492057,6.20545E+12,1,1,1,1,1/25/23 14:33,1/25/23 14:33
104492472,6.20546E+12,1,1,1,2,1/25/23 14:36,1/25/23 14:36
104493337,6.20546E+12,1,2,3,3,1/25/23 14:43,1/25/23 14:42
104494374,6.05533E+12,1,1,2,2,1/25/23 14:51,1/25/23 14:51
104496174,5.84892E+12,0,1,1,1,1/25/23 15:14,1/25/23 15:14
104497002,6.20548E+12,1,1,2,2,1/25/23 15:27,1/25/23 15:27
104497186,6.20548E+12,1,1,2,2,1/25/23 15:29,1/25/23 15:29
104497376,6.20549E+12,1,1,1,1,1/25/23 15:32,1/25/23 15:32
104498747,6.20549E+12,1,1,5,5,1/25/23 15:41,1/25/23 15:41
104500538,6.20549E+12,1,1,1,1,1/25/23 15:47,1/25/23 15:47
104500839,6.20549E+12,0,1,1,1,1/25/23 15:48,1/25/23 15:48
104502320,6.2055E+12,1,1,4,4,1/25/23 15:52,1/25/23 15:52
104504176,6.2055E+12,1,3,9,10,1/25/23 15:58,1/25/23 15:58
104505367,6.2055E+12,1,2,5,6,1/25/23 16:01,1/25/23 16:01
104508529,6.2055E+12,1,1,3,3,1/25/23 16:11,1/25/23 16:11
104509455,6.20551E+12,0,1,3,3,1/25/23 16:14,1/25/23 16:14
104510296,6.20134E+12,0,1,14,16,1/25/23 16:17,1/25/23 16:17
104511298,6.20551E+12,0,1,1,1,1/25/23 16:20,1/25/23 16:20
104512590,6.20551E+12,0,1,5,6,1/25/23 16:24,1/25/23 16:24
104513662,6.20551E+12,1,1,2,5,1/25/23 16:27,1/25/23 16:27
104514097,6.20551E+12,0,1,1,1,1/25/23 16:28,1/25/23 16:28
104514836,5.88397E+12,1,1,1,1,1/25/23 16:31,1/25/23 16:31
104515268,6.20551E+12,1,1,1,1,1/25/23 16:32,1/25/23 16:32
104516077,6.20552E+12,1,1,1,1,1/25/23 16:35,1/25/23 16:35
104517436,6.20552E+12,1,1,1,1,1/25/23 16:40,1/25/23 16:40
104517944,6.20552E+12,1,1,4,4,1/25/23 16:47,1/25/23 16:47
104518052,6.20504E+12,1,1,10,10,1/25/23 16:49,1/25/23 16:49
104518526,6.20553E+12,1,1,8,8,1/25/23 16:56,1/25/23 16:56
104518536,6.20553E+12,0,1,1,1,1/25/23 16:56,1/25/23 16:56
104518579,6.20553E+12,0,2,1,6,1/25/23 16:57,1/25/23 16:57
104519169,5.84681E+12,1,1,1,1,1/25/23 17:07,1/25/23 17:07
104519261,6.20553E+12,1,1,1,1,1/25/23 17:08,1/25/23 17:08
104522007,6.20555E+12,0,1,4,4,1/25/23 17:49,1/25/23 17:49
104522053,6.20555E+12,1,1,2,2,1/25/23 17:50,1/25/23 17:50
104522155,6.20555E+12,1,1,2,2,1/25/23 17:52,1/25/23 17:52
104522546,6.20556E+12,1,1,5,5,1/25/23 17:59,1/25/23 17:59
104523085,6.20556E+12,1,1,2,2,1/25/23 18:10,1/25/23 18:10
104523141,6.20556E+12,1,1,0,3,1/25/23 18:11,1/25/23 18:10
104523918,6.20557E+12,1,2,5,6,1/25/23 18:25,1/25/23 18:24
104524877,6.20557E+12,1,2,3,4,1/25/23 18:42,1/25/23 18:42
104525292,6.20558E+12,1,1,2,2,1/25/23 18:50,1/25/23 18:49
104526237,6.20558E+12,1,1,5,6,1/25/23 19:07,1/25/23 19:07
104526283,6.05773E+12,1,1,2,2,1/25/23 19:08,1/25/23 19:08
104526383,6.20558E+12,1,1,5,5,1/25/23 19:10,1/25/23 19:10
104526557,6.20559E+12,1,1,1,1,1/25/23 19:13,1/25/23 19:13
104526666,6.20559E+12,1,1,3,3,1/25/23 19:15,1/25/23 19:15
104526677,2.24526E+12,1,1,0,5,1/25/23 19:15,1/25/23 19:15
104527057,6.20559E+12,1,1,2,4,1/25/23 19:22,1/25/23 19:22
104527234,5.86329E+12,0,1,1,1,1/25/23 19:25,1/25/23 19:25
104527317,6.163E+12,0,1,2,6,1/25/23 19:27,1/25/23 19:27
104527550,6.20559E+12,1,1,5,5,1/25/23 19:31,1/25/23 19:31
104527876,6.20559E+12,1,1,1,1,1/25/23 19:37,1/25/23 19:37
104527992,6.2056E+12,1,1,6,9,1/25/23 19:39,1/25/23 19:39
104528137,6.2056E+12,0,1,0,6,1/25/23 19:42,1/25/23 19:42
104528204,6.2056E+12,1,1,1,2,1/25/23 19:44,1/25/23 19:43
104528388,5.83396E+12,0,1,0,1,1/25/23 19:47,1/25/23 19:47
104528620,6.2056E+12,0,1,1,1,1/25/23 19:51,1/25/23 19:51
104529260,5.57122E+12,1,1,6,6,1/25/23 20:04,1/25/23 20:04
104529687,6.20561E+12,1,1,3,3,1/25/23 20:11,1/25/23 20:11
104529946,6.20561E+12,1,1,8,8,1/25/23 20:16,1/25/23 20:16
104530047,6.20561E+12,1,1,5,5,1/25/23 20:18,1/25/23 20:18
104530093,6.20561E+12,1,2,4,6,1/25/23 20:19,1/25/23 20:19
104530179,6.20561E+12,1,1,12,17,1/25/23 20:21,1/25/23 20:20
104531013,6.20562E+12,1,1,1,1,1/25/23 20:36,1/25/23 20:35
104531017,6.20562E+12,0,1,3,3,1/25/23 20:36,1/25/23 20:35
104532454,6.20563E+12,0,1,5,5,1/25/23 21:03,1/25/23 21:02
104532578,6.20563E+12,1,1,1,1,1/25/23 21:05,1/25/23 21:05
104532725,6.20563E+12,1,1,5,5,1/25/23 21:08,1/25/23 21:08
104532874,6.20563E+12,0,2,7,7,1/25/23 21:10,1/25/23 21:10
104533000,6.20563E+12,1,1,2,2,1/25/23 21:13,1/25/23 21:13
104533335,6.18352E+12,1,1,0,2,1/25/23 21:18,1/25/23 21:18
104533565,6.20564E+12,1,1,1,1,1/25/23 21:23,1/25/23 21:23
104533692,5.69088E+12,1,1,1,1,1/25/23 21:25,1/25/23 21:25
104533796,6.20564E+12,1,1,1,1,1/25/23 21:27,1/25/23 21:27
104533835,6.20277E+12,1,2,5,5,1/25/23 21:28,1/25/23 21:28
104534075,6.20564E+12,1,1,1,1,1/25/23 21:32,1/25/23 21:32
104534201,6.20564E+12,1,1,1,1,1/25/23 21:35,1/25/23 21:35
104534373,6.20564E+12,1,1,1,1,1/25/23 21:37,1/25/23 21:37
104534579,6.20564E+12,0,1,1,1,1/25/23 21:42,1/25/23 21:41
104534601,6.20564E+12,0,1,0,3,1/25/23 21:42,1/25/23 21:42
104534731,6.20565E+12,1,2,2,2,1/25/23 21:44,1/25/23 21:44
104535005,6.20564E+12,1,1,0,5,1/25/23 21:50,1/25/23 21:49
104535517,6.20565E+12,1,1,1,1,1/25/23 22:00,1/25/23 22:00
104535665,6.20565E+12,1,1,5,5,1/25/23 22:03,1/25/23 22:03
104535780,6.20565E+12,1,1,3,3,1/25/23 22:06,1/25/23 22:05
104536354,6.20566E+12,1,1,1,1,1/25/23 22:16,1/25/23 22:16
104536359,6.20566E+12,1,1,1,1,1/25/23 22:16,1/25/23 22:16
104536576,6.19736E+12,0,1,2,2,1/25/23 22:21,1/25/23 22:20
104536808,6.20566E+12,1,1,0,9,1/25/23 22:25,1/25/23 22:25
104537086,6.20566E+12,1,2,1,1,1/25/23 22:31,1/25/23 22:31
104537231,6.20566E+12,1,1,1,1,1/25/23 22:33,1/25/23 22:33
104537440,6.20567E+12,1,1,0,1,1/25/23 22:38,1/25/23 22:38
104537747,6.20567E+12,1,1,8,10,1/25/23 22:44,1/25/23 22:44
104538198,6.20567E+12,0,1,3,3,1/25/23 22:55,1/25/23 22:54
104538293,6.20567E+12,0,1,5,5,1/25/23 22:57,1/25/23 22:57
104538303,6.20567E+12,0,1,0,1,1/25/23 22:57,1/25/23 22:57
104538637,6.20567E+12,1,1,2,2,1/25/23 23:05,1/25/23 23:05
104538655,6.20567E+12,1,1,2,2,1/25/23 23:06,1/25/23 23:06
104538852,6.20568E+12,1,1,0,1,1/25/23 23:10,1/25/23 23:10
104538872,6.20568E+12,0,1,2,2,1/25/23 23:10,1/25/23 23:10
104538982,6.14674E+12,0,1,1,1,1/25/23 23:13,1/25/23 23:13
104539398,6.20568E+12,0,1,1,1,1/25/23 23:23,1/25/23 23:23
104539553,6.20568E+12,1,1,0,1,1/25/23 23:27,1/25/23 23:27
104539593,6.20568E+12,1,1,5,5,1/25/23 23:28,1/25/23 23:28
104539997,6.20568E+12,0,1,1,1,1/25/23 23:38,1/25/23 23:38
104540333,6.20569E+12,0,1,0,2,1/25/23 23:47,1/25/23 23:47
104540468,6.20569E+12,1,1,5,5,1/25/23 23:51,1/25/23 23:51
104540862,6.20569E+12,0,1,5,16,1/26/23 0:02,1/26/23 0:02
104540952,6.20569E+12,1,1,4,7,1/26/23 0:04,1/26/23 0:04
104541379,5.99845E+12,0,1,0,3,1/26/23 0:17,1/26/23 0:17
104541777,6.2057E+12,0,1,0,1,1/26/23 0:30,1/26/23 0:30
104542099,6.2057E+12,0,1,0,7,1/26/23 0:42,1/26/23 0:41
104542600,6.20571E+12,1,1,1,1,1/26/23 1:00,1/26/23 1:00
104542857,6.20571E+12,1,1,3,6,1/26/23 1:10,1/26/23 1:10
104543141,6.20571E+12,0,1,2,3,1/26/23 1:22,1/26/23 1:22
104543332,6.20572E+12,1,1,4,4,1/26/23 1:29,1/26/23 1:29
104543961,6.14714E+12,0,1,3,6,1/26/23 2:00,1/26/23 2:00
104544934,6.20573E+12,0,1,1,1,1/26/23 2:51,1/26/23 2:51
104545409,6.20574E+12,1,1,0,1,1/26/23 3:14,1/26/23 3:14
104545968,6.20574E+12,1,1,1,1,1/26/23 3:44,1/26/23 3:44
104547863,6.20576E+12,1,1,2,2,1/26/23 5:16,1/26/23 5:16
104549637,6.20579E+12,1,1,3,3,1/26/23 6:26,1/26/23 6:26
104550981,6.2058E+12,0,1,0,3,1/26/23 7:11,1/26/23 7:11
104551162,6.2058E+12,0,1,4,4,1/26/23 7:16,1/26/23 7:16
104551569,5.69271E+12,1,1,5,5,1/26/23 7:28,1/26/23 7:28
104551704,6.20581E+12,1,1,1,1,1/26/23 7:31,1/26/23 7:31
104551961,6.20562E+12,1,1,2,2,1/26/23 7:38,1/26/23 7:38
104552275,6.20581E+12,1,1,0,3,1/26/23 7:46,1/26/23 7:46
104552825,6.20582E+12,1,1,1,1,1/26/23 7:59,1/26/23 7:59
104553218,6.20582E+12,1,1,3,3,1/26/23 8:10,1/26/23 8:10
104553226,6.20582E+12,0,1,1,1,1/26/23 8:10,1/26/23 8:10
104553532,6.20582E+12,1,1,5,5,1/26/23 8:17,1/26/23 8:17
104553567,6.20582E+12,1,1,2,2,1/26/23 8:18,1/26/23 8:18
104554129,6.20583E+12,1,2,7,13,1/26/23 8:30,1/26/23 8:30
104554860,6.20583E+12,0,1,1,1,1/26/23 8:46,1/26/23 8:46
104554975,6.20583E+12,1,1,2,2,1/26/23 8:48,1/26/23 8:48
104555298,6.20584E+12,0,1,2,2,1/26/23 8:54,1/26/23 8:54
104556147,6.18714E+12,1,1,2,2,1/26/23 9:11,1/26/23 9:11
104557370,6.20585E+12,1,1,1,1,1/26/23 9:33,1/26/23 9:33
104557454,6.20586E+12,1,1,3,3,1/26/23 9:34,1/26/23 9:34
104557767,6.20586E+12,0,1,1,1,1/26/23 9:40,1/26/23 9:40
104557824,6.20586E+12,1,1,2,3,1/26/23 9:41,1/26/23 9:41
104557896,6.20586E+12,1,1,0,4,1/26/23 9:42,1/26/23 9:42
104558088,6.20586E+12,0,1,2,2,1/26/23 9:44,1/26/23 9:44
104558606,6.20586E+12,1,1,5,5,1/26/23 9:47,1/26/23 9:47
104559372,6.20586E+12,0,1,3,5,1/26/23 9:55,1/26/23 9:55
104559859,6.20587E+12,1,1,3,12,1/26/23 10:02,1/26/23 10:02
104560051,6.20587E+12,0,1,2,2,1/26/23 10:05,1/26/23 10:05
104560596,6.20587E+12,1,1,3,3,1/26/23 10:13,1/26/23 10:13
104561044,6.20588E+12,1,1,1,1,1/26/23 10:20,1/26/23 10:19
104561220,6.20588E+12,1,2,3,3,1/26/23 10:23,1/26/23 10:23
104561255,6.20588E+12,0,1,1,4,1/26/23 10:23,1/26/23 10:23
104561342,6.20588E+12,1,1,2,2,1/26/23 10:25,1/26/23 10:25
104561729,6.20588E+12,0,1,1,1,1/26/23 10:31,1/26/23 10:31
104561776,6.20467E+12,1,1,6,7,1/26/23 10:31,1/26/23 10:31
104562109,6.20588E+12,0,1,0,2,1/26/23 10:36,1/26/23 10:36
104562617,6.20589E+12,0,1,3,3,1/26/23 10:42,1/26/23 10:42
104563431,6.20589E+12,0,2,0,8,1/26/23 10:54,1/26/23 10:54
104563815,6.20589E+12,0,1,3,3,1/26/23 10:59,1/26/23 10:59
104563929,6.2059E+12,1,1,1,1,1/26/23 11:01,1/26/23 11:01
104564888,6.18938E+12,1,1,3,5,1/26/23 11:15,1/26/23 11:15
104564948,6.2059E+12,0,2,4,7,1/26/23 11:16,1/26/23 11:16
104565074,6.04974E+12,0,1,2,4,1/26/23 11:18,1/26/23 11:17
104565586,6.20591E+12,1,1,12,13,1/26/23 11:24,1/26/23 11:24
104566164,6.20591E+12,1,2,3,3,1/26/23 11:32,1/26/23 11:32
104566738,6.20591E+12,1,2,11,12,1/26/23 11:40,1/26/23 11:39
104566807,6.20592E+12,1,1,3,3,1/26/23 11:40,1/26/23 11:40
104566902,6.20592E+12,1,1,5,7,1/26/23 11:42,1/26/23 11:42
104567073,6.15255E+12,0,0,0,0,,1/26/23 11:44
104567681,6.20592E+12,1,1,5,5,1/26/23 11:52,1/26/23 11:52
104568993,6.20593E+12,1,1,0,1,1/26/23 12:09,1/26/23 12:09
104569761,6.20593E+12,1,1,7,7,1/26/23 12:20,1/26/23 12:20
104570015,6.20594E+12,0,1,3,3,1/26/23 12:23,1/26/23 12:23
104570299,6.20594E+12,0,1,2,2,1/26/23 12:27,1/26/23 12:26
104570383,6.20594E+12,1,1,1,1,1/26/23 12:28,1/26/23 12:27
104570619,6.20594E+12,1,1,2,2,1/26/23 12:31,1/26/23 12:31
104570943,5.76225E+12,1,1,1,1,1/26/23 12:36,1/26/23 12:35
104572885,2.89711E+12,0,2,1,1,1/26/23 12:59,1/26/23 12:59
104573174,6.20596E+12,1,1,0,9,1/26/23 13:04,1/26/23 13:04
104575293,6.20598E+12,1,3,5,5,1/26/23 13:35,1/26/23 13:34
104576254,6.20598E+12,1,1,1,1,1/26/23 13:48,1/26/23 13:48
104577022,6.20599E+12,0,2,3,3,1/26/23 14:00,1/26/23 14:00
104577149,6.20599E+12,1,1,5,18,1/26/23 14:02,1/26/23 14:02
104577600,6.15692E+12,0,1,3,4,1/26/23 14:08,1/26/23 14:08
104577747,6.20599E+12,1,1,1,1,1/26/23 14:10,1/26/23 14:10
104577994,6.20599E+12,0,1,1,1,1/26/23 14:14,1/26/23 14:14
104578086,6.20599E+12,1,1,2,2,1/26/23 14:16,1/26/23 14:15
104578241,5.57484E+12,0,1,1,1,1/26/23 14:18,1/26/23 14:18
104578293,6.206E+12,1,1,4,4,1/26/23 14:18,1/26/23 14:18
104578579,6.206E+12,1,2,3,3,1/26/23 14:23,1/26/23 14:23
104578976,6.206E+12,0,1,0,5,1/26/23 14:29,1/26/23 14:28
104582162,6.20602E+12,1,1,3,3,1/26/23 15:18,1/26/23 15:18
104582284,6.20602E+12,1,1,0,3,1/26/23 15:20,1/26/23 15:20
104582515,6.19858E+12,1,2,8,15,1/26/23 15:24,1/26/23 15:24
104582568,6.20603E+12,1,1,1,1,1/26/23 15:24,1/26/23 15:24
104582574,6.20603E+12,0,1,2,2,1/26/23 15:24,1/26/23 15:24
104583950,6.20603E+12,0,1,3,4,1/26/23 15:45,1/26/23 15:45
104585346,6.07765E+12,1,1,0,2,1/26/23 16:06,1/26/23 16:06
104585598,6.20605E+12,1,1,2,2,1/26/23 16:09,1/26/23 16:09
104585796,6.20605E+12,1,1,2,2,1/26/23 16:12,1/26/23 16:11
104586057,6.20605E+12,1,1,3,3,1/26/23 16:16,1/26/23 16:16
104586364,6.20605E+12,0,1,3,3,1/26/23 16:21,1/26/23 16:21
104586456,6.20605E+12,0,1,4,4,1/26/23 16:22,1/26/23 16:22
104586600,3.0625E+12,1,1,5,5,1/26/23 16:24,1/26/23 16:24
104586616,6.18456E+12,1,1,5,5,1/26/23 16:25,1/26/23 16:25
104586635,6.20605E+12,1,3,3,3,1/26/23 16:25,1/26/23 16:25
104586856,6.20605E+12,1,1,3,3,1/26/23 16:28,1/26/23 16:28
104589314,6.20607E+12,0,1,1,1,1/26/23 17:05,1/26/23 17:05
104589426,6.12503E+12,1,1,1,1,1/26/23 17:07,1/26/23 17:06
104589791,6.20607E+12,1,1,6,6,1/26/23 17:13,1/26/23 17:13
104590122,6.20126E+12,1,2,4,4,1/26/23 17:19,1/26/23 17:18
104590378,6.20608E+12,1,1,8,8,1/26/23 17:22,1/26/23 17:22
104590475,6.20608E+12,1,2,12,13,1/26/23 17:24,1/26/23 17:24
104591236,6.20608E+12,1,1,2,2,1/26/23 17:36,1/26/23 17:36
104591383,6.20609E+12,1,1,11,11,1/26/23 17:39,1/26/23 17:39
104591562,6.20609E+12,1,1,4,10,1/26/23 17:42,1/26/23 17:42
104591723,6.20609E+12,1,1,2,2,1/26/23 17:45,1/26/23 17:45
104592372,6.20609E+12,1,1,1,1,1/26/23 17:57,1/26/23 17:57
104592459,6.20609E+12,0,1,5,5,1/26/23 17:59,1/26/23 17:59
104592488,6.20609E+12,1,1,1,1,1/26/23 17:59,1/26/23 17:59
104592550,6.2061E+12,0,1,1,1,1/26/23 18:00,1/26/23 18:00
104592796,6.2061E+12,1,1,3,6,1/26/23 18:05,1/26/23 18:05
104593151,6.2061E+12,1,1,2,2,1/26/23 18:12,1/26/23 18:12
104593241,6.2061E+12,0,1,1,1,1/26/23 18:14,1/26/23 18:14
104593487,6.2061E+12,0,1,2,7,1/26/23 18:18,1/26/23 18:18
104593817,6.2061E+12,1,1,3,3,1/26/23 18:25,1/26/23 18:25
104594238,6.15702E+12,1,1,2,2,1/26/23 18:33,1/26/23 18:33
104594331,6.20611E+12,1,1,4,4,1/26/23 18:34,1/26/23 18:34
104594450,3.51777E+12,1,1,1,1,1/26/23 18:37,1/26/23 18:36
104594493,6.20611E+12,0,1,2,5,1/26/23 18:37,1/26/23 18:37
104594941,6.20611E+12,1,1,3,3,1/26/23 18:46,1/26/23 18:46
104595932,6.20612E+12,1,1,0,1,1/26/23 19:06,1/26/23 19:05
104596224,5.75936E+12,0,1,4,4,1/26/23 19:11,1/26/23 19:11
104596679,6.20613E+12,0,1,2,3,1/26/23 19:20,1/26/23 19:20
104596827,6.20613E+12,0,1,1,1,1/26/23 19:22,1/26/23 19:22
104597993,6.20614E+12,0,1,2,9,1/26/23 19:44,1/26/23 19:44
104599002,6.20614E+12,0,1,4,4,1/26/23 20:02,1/26/23 20:02
104599813,6.20615E+12,1,1,2,2,1/26/23 20:18,1/26/23 20:18
104600150,6.20615E+12,1,2,3,3,1/26/23 20:24,1/26/23 20:24
104600388,6.20615E+12,1,2,0,4,1/26/23 20:28,1/26/23 20:28
104601080,6.20616E+12,1,1,4,8,1/26/23 20:41,1/26/23 20:40
104601149,6.20616E+12,0,1,5,5,1/26/23 20:42,1/26/23 20:42
104601580,6.18199E+12,1,1,1,1,1/26/23 20:50,1/26/23 20:50
104601716,6.20616E+12,1,1,1,1,1/26/23 20:53,1/26/23 20:52
104601748,6.20617E+12,0,1,5,5,1/26/23 20:53,1/26/23 20:53
104601827,5.43601E+12,1,1,5,5,1/26/23 20:55,1/26/23 20:55
104602273,6.20617E+12,1,1,6,6,1/26/23 21:03,1/26/23 21:03
104603322,6.20618E+12,1,1,3,3,1/26/23 21:22,1/26/23 21:22
104603744,6.20618E+12,1,2,4,4,1/26/23 21:29,1/26/23 21:29
104603745,6.20618E+12,0,1,1,1,1/26/23 21:29,1/26/23 21:29
104603913,6.20618E+12,1,1,4,4,1/26/23 21:31,1/26/23 21:31
104604223,6.20618E+12,0,1,4,12,1/26/23 21:37,1/26/23 21:37
104605121,6.15147E+12,0,1,1,1,1/26/23 21:52,1/26/23 21:51
104605500,6.20619E+12,0,1,1,5,1/26/23 21:58,1/26/23 21:58
104605676,6.11403E+12,0,2,4,5,1/26/23 22:01,1/26/23 22:01
104605997,6.20619E+12,0,1,2,4,1/26/23 22:07,1/26/23 22:07
104607168,6.2062E+12,1,1,0,1,1/26/23 22:28,1/26/23 22:28
104607288,6.19951E+12,1,1,3,3,1/26/23 22:30,1/26/23 22:30
104607720,6.08717E+12,1,1,3,3,1/26/23 22:38,1/26/23 22:38
104608143,6.20621E+12,0,2,4,6,1/26/23 22:47,1/26/23 22:47
104608732,6.20141E+12,1,1,1,1,1/26/23 22:59,1/26/23 22:59
104609400,6.20622E+12,1,1,4,6,1/26/23 23:14,1/26/23 23:14
104609651,6.20622E+12,1,1,6,6,1/26/23 23:20,1/26/23 23:20
104610333,6.20623E+12,0,1,0,1,1/26/23 23:36,1/26/23 23:36
104610393,6.20623E+12,1,1,1,1,1/26/23 23:38,1/26/23 23:37
104610783,6.20623E+12,1,1,0,6,1/26/23 23:46,1/26/23 23:46
104610937,6.20623E+12,0,1,2,2,1/26/23 23:51,1/26/23 23:50
104611084,6.20623E+12,0,1,1,1,1/26/23 23:55,1/26/23 23:55
104611279,6.20624E+12,1,1,0,19,1/27/23 0:00,1/27/23 0:00
104611351,6.20624E+12,1,1,1,1,1/27/23 0:02,1/27/23 0:02
104611598,6.20624E+12,1,1,1,1,1/27/23 0:10,1/27/23 0:09
104611607,6.20624E+12,1,1,3,3,1/27/23 0:10,1/27/23 0:10
104611991,6.20624E+12,1,1,6,6,1/27/23 0:22,1/27/23 0:22
104612169,6.18752E+12,1,1,5,7,1/27/23 0:27,1/27/23 0:27
104613518,6.20625E+12,0,1,0,3,1/27/23 1:10,1/27/23 1:10
104613555,6.20625E+12,0,1,1,1,1/27/23 1:12,1/27/23 1:12
104613579,6.20625E+12,1,1,1,1,1/27/23 1:13,1/27/23 1:13
104614034,5.74542E+12,0,2,3,8,1/27/23 1:32,1/27/23 1:32
104614065,6.20626E+12,0,1,2,7,1/27/23 1:33,1/27/23 1:33
104614248,3.43335E+12,1,1,0,2,1/27/23 1:40,1/27/23 1:39
104615198,6.20627E+12,1,1,0,16,1/27/23 2:16,1/27/23 2:16
104615200,6.20627E+12,0,1,1,1,1/27/23 2:16,1/27/23 2:16
104616031,6.20628E+12,1,1,0,13,1/27/23 2:45,1/27/23 2:45
104618182,6.20629E+12,1,1,1,1,1/27/23 4:09,1/27/23 4:09
104621464,6.20633E+12,0,1,0,2,1/27/23 6:25,1/27/23 6:24
104622099,6.20633E+12,0,1,6,7,1/27/23 6:46,1/27/23 6:45
104623200,6.20634E+12,1,1,8,12,1/27/23 7:19,1/27/23 7:19
104623224,6.20634E+12,1,2,5,8,1/27/23 7:20,1/27/23 7:20
104623860,6.2064E+12,0,1,1,1,1/27/23 7:37,1/27/23 7:37
104624286,6.20647E+12,1,1,4,4,1/27/23 7:47,1/27/23 7:47
104624371,6.20648E+12,1,1,0,2,1/27/23 7:49,1/27/23 7:48
104624603,6.20651E+12,1,2,3,3,1/27/23 7:54,1/27/23 7:53
104624845,6.20644E+12,1,2,10,13,1/27/23 7:58,1/27/23 7:58
104624875,6.20645E+12,0,1,1,1,1/27/23 7:59,1/27/23 7:59
104625020,6.20651E+12,1,1,1,1,1/27/23 8:03,1/27/23 8:02
104625315,6.20652E+12,1,1,1,1,1/27/23 8:08,1/27/23 8:08
104625657,6.20652E+12,0,1,2,3,1/27/23 8:15,1/27/23 8:15
104627628,6.20653E+12,1,1,1,1,1/27/23 8:51,1/27/23 8:51
104627688,6.20653E+12,1,1,0,1,1/27/23 8:53,1/27/23 8:52
104627877,6.20653E+12,1,3,6,6,1/27/23 8:56,1/27/23 8:56
104627881,6.20653E+12,1,1,4,4,1/27/23 8:56,1/27/23 8:56
104629211,6.20654E+12,1,1,4,4,1/27/23 9:17,1/27/23 9:17
104629749,6.20655E+12,1,1,1,1,1/27/23 9:25,1/27/23 9:25
104630590,6.20655E+12,1,1,1,1,1/27/23 9:38,1/27/23 9:38
104630639,6.20655E+12,0,1,4,4,1/27/23 9:39,1/27/23 9:38
104631027,6.20656E+12,1,1,1,1,1/27/23 9:45,1/27/23 9:45
104631345,6.20656E+12,0,1,0,5,1/27/23 9:50,1/27/23 9:49
104631439,6.1629E+12,0,1,1,1,1/27/23 9:51,1/27/23 9:51
104631590,5.69047E+12,1,1,3,5,1/27/23 9:53,1/27/23 9:53
104631699,6.20656E+12,0,1,2,2,1/27/23 9:55,1/27/23 9:54
104631752,6.20656E+12,1,1,2,2,1/27/23 9:55,1/27/23 9:55
104631763,6.20656E+12,0,1,3,3,1/27/23 9:56,1/27/23 9:56
104632774,6.20657E+12,0,1,2,3,1/27/23 10:10,1/27/23 10:10
104633507,6.16131E+12,1,1,1,1,1/27/23 10:20,1/27/23 10:20
104633623,6.20657E+12,1,1,1,1,1/27/23 10:22,1/27/23 10:22
104633704,6.20657E+12,1,1,2,3,1/27/23 10:23,1/27/23 10:23
104634724,6.20658E+12,1,1,5,5,1/27/23 10:37,1/27/23 10:37
104635076,6.20658E+12,1,1,4,4,1/27/23 10:42,1/27/23 10:42
104635311,6.20658E+12,1,1,0,1,1/27/23 10:45,1/27/23 10:45
104636128,6.20659E+12,0,1,3,4,1/27/23 10:57,1/27/23 10:57
104636533,6.20659E+12,1,1,1,1,1/27/23 11:02,1/27/23 11:02
104637306,6.2066E+12,1,1,2,2,1/27/23 11:13,1/27/23 11:13
104637865,6.2066E+12,1,1,1,1,1/27/23 11:20,1/27/23 11:20
104638181,6.20661E+12,1,1,2,2,1/27/23 11:24,1/27/23 11:24
104638382,6.20661E+12,1,1,3,3,1/27/23 11:27,1/27/23 11:27
104639013,6.20662E+12,1,1,4,4,1/27/23 11:37,1/27/23 11:37
104640325,6.20663E+12,1,1,2,2,1/27/23 11:55,1/27/23 11:55
104640417,6.20253E+12,1,1,3,9,1/27/23 11:57,1/27/23 11:57
104640753,6.20664E+12,1,1,4,4,1/27/23 12:02,1/27/23 12:02
104641156,6.20664E+12,1,1,5,5,1/27/23 12:08,1/27/23 12:08
104641858,6.11019E+12,1,1,4,4,1/27/23 12:19,1/27/23 12:19
104642238,6.20166E+12,0,1,3,3,1/27/23 12:25,1/27/23 12:24
104642607,5.97212E+12,0,1,2,2,1/27/23 12:30,1/27/23 12:30
104642764,6.20666E+12,1,1,6,6,1/27/23 12:32,1/27/23 12:32
104643304,6.20666E+12,1,1,2,2,1/27/23 12:40,1/27/23 12:40
104643575,6.20666E+12,0,1,0,1,1/27/23 12:44,1/27/23 12:44
104643947,6.20417E+12,1,1,1,1,1/27/23 12:50,1/27/23 12:50
