active_months,customer_id,quantity_active_subscriptions
2023-01,86132247,8
2023-01,86134480,5
2023-01,86136039,6
2023-01,86136339,29
2023-01,86139734,8
2023-01,86143075,3
2023-01,86145772,2
2023-01,86147099,9
2023-01,86148224,2
2023-01,86148288,21
2023-01,86155829,1
2023-01,86155921,8
2023-01,86157756,1
2023-01,86157780,5
2023-01,86158065,5
2023-01,86158847,4
2023-01,86162612,1
2023-01,86163495,1
2023-01,86169069,1
2023-01,86170202,6
2023-01,86175210,1
2023-01,86180837,5
2023-01,86182859,2
2023-01,86183403,1
2023-01,86185153,1
2023-01,86186844,4
2023-01,86187909,5
2023-01,86189670,3
2023-01,86192484,7
2023-01,86193473,7
2023-01,86194954,5
2023-01,86201673,5
2023-01,86205212,1
2023-01,86205375,3
2023-01,86206160,7
2023-01,86213020,4
2023-01,86213865,1
2023-01,86216463,4
2023-01,86217048,4
2023-01,86217692,13
2023-01,86218077,7
2023-01,86218361,9
2023-01,86223329,3
2023-01,86225982,3
2023-01,86226323,6
2023-01,86227513,2
2023-01,86229853,2
2023-01,86230842,1
2023-01,86231471,2
2023-01,86233729,7
2023-01,86237383,1
2023-01,86237865,4
2023-01,86241748,13
2023-01,86242458,1
2023-01,86247805,5
2023-01,86247841,7
2023-01,86248523,12
2023-01,86248700,6
2023-01,86250770,8
2023-01,86252954,4
2023-01,86256989,5
2023-01,86257963,4
2023-01,86258463,4
2023-01,86258682,3
2023-01,86258871,2
2023-01,86260305,1
2023-01,86262397,1
2023-01,86264485,3
2023-01,86266283,6
2023-01,86269939,2
2023-01,86271420,1
2023-01,86273642,6
2023-01,86276248,7
2023-01,86277189,1
2023-01,86277530,3
2023-01,86281237,5
2023-01,86281493,1
2023-01,86284860,2
2023-01,86286768,1
2023-01,86287575,1
2023-01,86290036,2
2023-01,86293781,2
2023-01,86298131,11
2023-01,86299720,4
2023-01,86300449,1
2023-01,86302115,3
2023-01,86304650,6
2023-01,86306463,10
2023-01,86306573,2
2023-01,86307768,3
2023-01,86310211,3
2023-01,86310791,5
2023-01,86311058,5
2023-01,86311548,4
2023-01,86316378,1
2023-01,86320204,4
2023-01,86320550,5
2023-01,86321201,1
2023-01,86321237,1
2023-01,86325076,4
2023-01,86337549,1
2023-01,86337914,6
2023-01,86340874,2
2023-01,86345955,25
2023-01,86348256,6
2023-01,86348847,3
2023-01,86349905,5
2023-01,86350985,1
2023-01,86351332,1
2023-01,86351451,1
2023-01,86352817,13
2023-01,86354530,11
2023-01,86354957,8
2023-01,86358312,4
2023-01,86363564,4
2023-01,86364764,7
2023-01,86364913,6
2023-01,86365965,5
2023-01,86366535,2
2023-01,86367158,4
2023-01,86367757,6
2023-01,86368653,1
2023-01,86371128,1
2023-01,86371447,5
2023-01,86371879,2
2023-01,86373518,3
2023-01,86374218,1
2023-01,86378036,3
2023-01,86378117,2
2023-01,86379861,2
2023-01,86381502,4
2023-01,86382192,11
2023-01,86382547,1
2023-01,86382981,4
2023-01,86384773,1
2023-01,86385241,1
2023-01,86390560,3
2023-01,86395777,9
2023-01,86397439,4
2023-01,86398014,8
2023-01,86398630,7
2023-01,86399222,8
2023-01,86400030,3
2023-01,86400750,13
2023-01,86401120,6
2023-01,86401902,9
2023-01,86405320,1
2023-01,86406349,1
2023-01,86407930,12
2023-01,86408371,2
2023-01,86408491,3
2023-01,86409680,5
2023-01,86413610,2
2023-01,86414468,1
2023-01,86416292,18
2023-01,86418905,5
2023-01,86419426,1
2023-01,86420558,1
2023-01,86426221,3
2023-01,86433711,6
2023-01,86437396,10
2023-01,86437574,3
2023-01,86437835,2
2023-01,86440375,6
2023-01,86440739,3
2023-01,86440986,4
2023-01,86441885,1
2023-01,86442930,6
2023-01,86442956,4
2023-01,86444770,2
2023-01,86448708,1
2023-01,86453241,2
2023-01,86454857,3
2023-01,86454915,3
2023-01,86459142,1
2023-01,86461707,6
2023-01,86462786,2
2023-01,86463337,1
2023-01,86464576,4
2023-01,86464744,4
2023-01,86469170,1
2023-01,86470485,3
2023-01,86472714,1
2023-01,86480016,6
2023-01,86480110,2
2023-01,86481286,15
2023-01,86483778,8
2023-01,86484348,5
2023-01,86484547,4
2023-01,86486263,4
2023-01,86486894,2
2023-01,86486965,7
2023-01,86487864,8
2023-01,86490461,5
2023-01,86491065,3
2023-01,86493835,2
2023-01,86496164,3
2023-01,86496261,2
2023-01,86496319,4
2023-01,86500862,4
2023-01,86506398,14
2023-01,86506525,9
2023-01,86507364,1
2023-01,86510268,2
2023-01,86519560,1
2023-01,86525831,4
2023-01,86526027,7
2023-01,86527650,5
2023-01,86529285,5
2023-01,86529857,5
2023-01,86531628,4
2023-01,86532851,7
2023-01,86533913,4
2023-01,86533968,3
2023-01,86535570,3
2023-01,86536354,20
2023-01,86536560,9
2023-01,86538864,3
2023-01,86539774,1
2023-01,86541461,5
2023-01,86542663,5
2023-01,86546958,5
2023-01,86550714,2
2023-01,86551853,2
2023-01,86552461,5
2023-01,86554509,7
2023-01,86556976,1
2023-01,86558016,5
2023-01,86563751,2
2023-01,86567862,11
2023-01,86568783,7
2023-01,86572237,1
2023-01,86572297,4
2023-01,86574099,4
2023-01,86575831,4
2023-01,86586655,1
2023-01,86587384,1
2023-01,86589706,1
2023-01,86590115,6
2023-01,86591090,5
2023-01,86592394,5
2023-01,86594717,4
2023-01,86595061,5
2023-01,86595555,2
2023-01,86595838,3
2023-01,86596119,6
2023-01,86596470,9
2023-01,86596958,5
2023-01,86602600,1
2023-01,86608250,1
2023-01,86608284,7
2023-01,86609952,3
2023-01,86612914,2
2023-01,86615669,3
2023-01,86616071,2
2023-01,86616807,4
2023-01,86617867,4
2023-01,86618949,6
2023-01,86619595,4
2023-01,86619795,3
2023-01,86620591,2
2023-01,86621681,25
2023-01,86621692,1
2023-01,86622231,2
2023-01,86629416,6
2023-01,86630996,3
2023-01,86634137,2
2023-01,86641624,7
2023-01,86642522,9
2023-01,86649513,3
2023-01,86650833,9
2023-01,86651099,4
2023-01,86651667,1
2023-01,86652878,5
2023-01,86654395,3
2023-01,86654989,1
2023-01,86657360,7
2023-01,86659000,13
2023-01,86661428,5
2023-01,86661601,6
2023-01,86663056,2
2023-01,86665599,11
2023-01,86668600,15
2023-01,86669110,7
2023-01,86669628,8
2023-01,86672205,5
2023-01,86673336,5
2023-01,86673456,8
2023-01,86673471,6
2023-01,86673960,5
2023-01,86675923,1
2023-01,86677253,2
2023-01,86678881,2
2023-01,86682081,5
2023-01,86691076,3
2023-01,86691119,5
2023-01,86696325,5
2023-01,86696725,4
2023-01,86696949,6
2023-01,86697171,3
2023-01,86697186,11
2023-01,86697226,3
2023-01,86697640,3
2023-01,86700729,4
2023-01,86701112,2
2023-01,86702125,8
2023-01,86704474,4
2023-01,86705566,1
2023-01,86707041,1
2023-01,86708030,4
2023-01,86708417,5
2023-01,86709583,4
2023-01,86715596,1
2023-01,86716109,2
2023-01,86716459,1
2023-01,86716846,3
2023-01,86718593,5
2023-01,86719111,4
2023-01,86719159,1
2023-01,86723521,3
2023-01,86725003,3
2023-01,86725386,10
2023-01,86725726,2
2023-01,86727014,1
2023-01,86727707,1
2023-01,86728806,3
2023-01,86728844,5
2023-01,86729213,7
2023-01,86729421,4
2023-01,86729462,7
2023-01,86730827,2
2023-01,86731015,2
2023-01,86731909,1
2023-01,86733248,10
2023-01,86735270,1
2023-01,86737574,5
2023-01,86763008,25
2023-01,86765535,2
2023-01,86767003,1
2023-01,86768379,2
2023-01,86772617,5
2023-01,86774831,6
2023-01,86797519,2
2023-01,86800387,4
2023-01,86800852,3
2023-01,86803181,10
2023-01,86804495,2
2023-01,86806899,4
2023-01,86807565,12
2023-01,86807973,3
2023-01,86808826,4
2023-01,86809144,10
2023-01,86809149,4
2023-01,86809671,1
2023-01,86810938,17
2023-01,86811015,2
2023-01,86811103,7
2023-01,86811433,4
2023-01,86811448,7
2023-01,86813868,3
2023-01,86814387,1
2023-01,86814653,3
2023-01,86814991,1
2023-01,86815400,4
2023-01,86816589,14
2023-01,86816987,1
2023-01,86817317,4
2023-01,86817931,2
2023-01,86821709,1
2023-01,86824001,6
2023-01,86824092,1
2023-01,86824262,7
2023-01,86824308,9
2023-01,86824513,6
2023-01,86824553,3
2023-01,86826211,3
2023-01,86832142,2
2023-01,86834824,3
2023-01,86834891,2
2023-01,86836614,1
2023-01,86838474,7
2023-01,86838859,2
2023-01,86840828,2
2023-01,86841722,2
2023-01,86842948,4
2023-01,86843154,4
2023-01,86845548,2
2023-01,86851629,4
2023-01,86868500,1
2023-01,86879819,7
2023-01,86880003,6
2023-01,86880166,4
2023-01,86881317,1
2023-01,86883492,1
2023-01,86883712,2
2023-01,86894348,12
2023-01,86895145,5
2023-01,86896450,3
2023-01,86898318,4
2023-01,86901442,1
2023-01,86903227,2
2023-01,86906047,2
2023-01,86906348,1
2023-01,86907075,5
2023-01,86910633,5
2023-01,86911354,5
2023-01,86912193,4
2023-01,86912560,1
2023-01,86919395,1
2023-01,86919639,3
2023-01,86920602,5
2023-01,86923890,2
2023-01,86931682,3
2023-01,86933791,2
2023-01,86935612,7
2023-01,86936966,4
2023-01,86938602,6
2023-01,86938951,3
2023-01,86939625,5
2023-01,86947615,1
2023-01,86948272,13
2023-01,86948688,3
2023-01,86949949,6
2023-01,86950053,3
2023-01,86952928,12
2023-01,86952932,1
2023-01,86953393,3
2023-01,86953589,5
2023-01,86953928,5
2023-01,86958220,1
2023-01,86963477,4
2023-01,86969384,1
2023-01,86972840,4
2023-01,86974557,8
2023-01,86976221,2
2023-01,86984642,2
2023-01,86990946,1
2023-01,86992907,4
2023-01,87008286,2
2023-01,87010885,5
2023-01,87012874,1
2023-01,87014511,2
2023-01,87016649,9
2023-01,87022787,4
2023-01,87025849,5
2023-01,87034143,1
2023-01,87034915,3
2023-01,87036352,6
2023-01,87036790,12
2023-01,87043186,7
2023-01,87043733,1
2023-01,87047872,3
2023-01,87049338,7
2023-01,87049364,2
2023-01,87053872,1
2023-01,87053965,2
2023-01,87054726,1
2023-01,87055477,3
2023-01,87056534,1
2023-01,87058990,3
2023-01,87065243,7
2023-01,87067950,13
2023-01,87069439,3
2023-01,87069908,4
2023-01,87070680,3
2023-01,87072009,6
2023-01,87079862,6
2023-01,87081654,5
2023-01,87085164,4
2023-01,87091567,9
2023-01,87092110,13
2023-01,87093831,3
2023-01,87096601,10
2023-01,87096913,1
2023-01,87103176,3
2023-01,87104594,4
2023-01,87105839,11
2023-01,87107653,7
2023-01,87108183,1
2023-01,87112938,1
2023-01,87115098,7
2023-01,87115141,4
2023-01,87116340,5
2023-01,87116841,4
2023-01,87119725,4
2023-01,87122052,6
2023-01,87131363,1
2023-01,87132966,5
2023-01,87133691,2
2023-01,87136622,12
2023-01,87138692,3
2023-01,87138780,1
2023-01,87147826,1
2023-01,87150243,1
2023-01,87152606,13
2023-01,87152752,1
2023-01,87156262,7
2023-01,87157498,4
2023-01,87158604,5
2023-01,87161191,5
2023-01,87163711,1
2023-01,87166599,13
2023-01,87166969,1
2023-01,87166994,9
2023-01,87167507,3
2023-01,87168193,7
2023-01,87168613,6
2023-01,87171298,8
2023-01,87174424,17
2023-01,87174468,4
2023-01,87174858,28
2023-01,87179585,4
2023-01,87193049,2
2023-01,87195249,8
2023-01,87196338,1
2023-01,87197596,1
2023-01,87197765,4
2023-01,87203555,3
2023-01,87208115,4
2023-01,87208276,6
2023-01,87209117,4
2023-01,87209633,2
2023-01,87210900,6
2023-01,87213021,1
2023-01,87215344,3
2023-01,87217335,4
2023-01,87220794,1
2023-01,87224047,7
2023-01,87225748,1
2023-01,87227856,5
2023-01,87227919,1
2023-01,87230227,15
2023-01,87237628,8
2023-01,87239846,1
2023-01,87244150,1
2023-01,87246542,1
2023-01,87246617,29
2023-01,87250217,5
2023-01,87250543,20
2023-01,87250960,3
2023-01,87253135,1
2023-01,87257027,1
2023-01,87257780,4
2023-01,87258444,2
2023-01,87259296,14
2023-01,87259697,6
2023-01,87259867,5
2023-01,87260555,6
2023-01,87262221,15
2023-01,87262478,16
2023-01,87262802,7
2023-01,87270498,1
2023-01,87273546,12
2023-01,87273709,1
2023-01,87273920,1
2023-01,87275021,1
2023-01,87278383,1
2023-01,87279791,3
2023-01,87282977,12
2023-01,87283573,15
2023-01,87286437,8
2023-01,87286456,1
2023-01,87287263,6
2023-01,87287624,3
2023-01,87287791,2
2023-01,87288278,5
2023-01,87288661,7
2023-01,87288904,4
2023-01,87289736,2
2023-01,87290488,5
2023-01,87290972,6
2023-01,87291579,1
2023-01,87293408,4
2023-01,87296092,1
2023-01,87297442,11
2023-01,87298779,7
2023-01,87299049,8
2023-01,87305383,3
2023-01,87305641,1
2023-01,87306543,9
2023-01,87307478,6
2023-01,87307705,1
2023-01,87309588,5
2023-01,87310862,1
2023-01,87312338,7
2023-01,87315156,3
2023-01,87316615,6
2023-01,87317062,3
2023-01,87323861,8
2023-01,87326681,7
2023-01,87330218,4
2023-01,87330246,5
2023-01,87334206,11
2023-01,87336669,1
2023-01,87337945,1
2023-01,87339736,1
2023-01,87339810,5
2023-01,87342370,4
2023-01,87343317,4
2023-01,87343622,17
2023-01,87344837,2
2023-01,87344997,3
2023-01,87349848,7
2023-01,87350092,7
2023-01,87353537,2
2023-01,87354377,18
2023-01,87365101,3
2023-01,87374621,2
2023-01,87374752,3
2023-01,87381403,9
2023-01,87386728,3
2023-01,87387983,1
2023-01,87388244,1
2023-01,87388960,1
2023-01,87390753,5
2023-01,87394196,1
2023-01,87397492,7
2023-01,87398149,1
2023-01,87399195,10
2023-01,87403120,1
2023-01,87403668,4
2023-01,87404644,3
2023-01,87408244,5
2023-01,87412899,1
2023-01,87418566,3
2023-01,87425999,9
2023-01,87429183,4
2023-01,87433566,1
2023-01,87436349,7
2023-01,87440594,3
2023-01,87441669,3
2023-01,87444311,1
2023-01,87449073,2
2023-01,87452644,6
2023-01,87458239,2
2023-01,87458838,6
2023-01,87460803,1
2023-01,87461714,5
2023-01,87461942,2
2023-01,87462090,9
2023-01,87464548,3
2023-01,87464782,2
2023-01,87469490,3
2023-01,87469633,4
2023-01,87474736,6
2023-01,87479996,5
2023-01,87483081,9
2023-01,87484895,6
2023-01,87486628,1
2023-01,87502569,1
2023-01,87503720,2
2023-01,87504169,2
2023-01,87506663,3
2023-01,87507285,3
2023-01,87508224,4
2023-01,87508955,1
2023-01,87509043,5
2023-01,87517273,8
2023-01,87523252,3
2023-01,87528329,5
2023-01,87528615,12
2023-01,87538719,2
2023-01,87538818,1
2023-01,87541924,5
2023-01,87544034,1
2023-01,87544254,14
2023-01,87545220,6
2023-01,87545301,1
2023-01,87550078,3
2023-01,87550126,7
2023-01,87550696,3
2023-01,87559639,6
2023-01,87560341,1
2023-01,87561934,6
2023-01,87563424,3
2023-01,87563904,1
2023-01,87564699,2
2023-01,87568518,13
2023-01,87569846,1
2023-01,87570212,1
2023-01,87572514,3
2023-01,87572541,5
2023-01,87572864,9
2023-01,87574812,4
2023-01,87582508,1
2023-01,87583596,9
2023-01,87584063,4
2023-01,87589028,1
2023-01,87589691,3
2023-01,87594173,3
2023-01,87596101,3
2023-01,87598404,5
2023-01,87602912,5
2023-01,87609476,5
2023-01,87610089,1
2023-01,87610480,5
2023-01,87617601,1
2023-01,87622197,3
2023-01,87623890,1
2023-01,87624920,12
2023-01,87625030,1
2023-01,87625456,3
2023-01,87626395,1
2023-01,87627299,2
2023-01,87628437,3
2023-01,87632111,1
2023-01,87635192,2
2023-01,87635240,2
2023-01,87635852,1
2023-01,87643455,1
2023-01,87646012,5
2023-01,87646250,1
2023-01,87647728,3
2023-01,87659845,1
2023-01,87664941,6
2023-01,87666797,11
2023-01,87667346,5
2023-01,87667480,1
2023-01,87671006,2
2023-01,87672967,2
2023-01,87678517,6
2023-01,87683938,1
2023-01,87684553,2
2023-01,87685316,6
2023-01,87685447,1
2023-01,87687947,1
2023-01,87692263,2
2023-01,87692824,4
2023-01,87702708,1
2023-01,87703261,2
2023-01,87706845,1
2023-01,87715600,1
2023-01,87719530,5
2023-01,87719839,1
2023-01,87721097,1
2023-01,87721689,2
2023-01,87722141,14
2023-01,87726694,1
2023-01,87727908,4
2023-01,87731188,4
2023-01,87731307,4
2023-01,87733821,1
2023-01,87734101,3
2023-01,87736312,1
2023-01,87737803,7
2023-01,87739167,2
2023-01,87739362,2
2023-01,87739658,5
2023-01,87742576,2
2023-01,87742902,2
2023-01,87746104,2
2023-01,87746503,1
2023-01,87746719,2
2023-01,87747219,2
2023-01,87747597,2
2023-01,87749193,4
2023-01,87749596,4
2023-01,87749976,9
2023-01,87750021,5
2023-01,87755391,1
2023-01,87758226,1
2023-01,87761029,1
2023-01,87763953,1
2023-01,87769478,1
2023-01,87770201,6
2023-01,87771438,4
2023-01,87772961,10
2023-01,87777010,6
2023-01,87781346,3
2023-01,87781824,4
2023-01,87782241,3
2023-01,87786489,8
2023-01,87787194,10
2023-01,87787742,15
2023-01,87790262,1
2023-01,87794838,6
2023-01,87795500,3
2023-01,87796172,1
2023-01,87806305,3
2023-01,87806633,2
2023-01,87807870,4
2023-01,87810291,1
2023-01,87813592,2
2023-01,87822348,3
2023-01,87827706,5
2023-01,87831018,9
2023-01,87831623,6
2023-01,87832762,9
2023-01,87836855,1
2023-01,87844249,1
2023-01,87844260,2
2023-01,87844802,5
2023-01,87845118,6
2023-01,87846223,7
2023-01,87848034,5
2023-01,87851466,4
2023-01,87852200,9
2023-01,87854011,1
2023-01,87856109,3
2023-01,87856506,3
2023-01,87861626,1
2023-01,87874516,1
2023-01,87876124,1
2023-01,87878463,6
2023-01,87879164,3
2023-01,87879873,15
2023-01,87880679,1
2023-01,87881091,2
2023-01,87883720,5
2023-01,87885454,4
2023-01,87887133,4
2023-01,87902619,7
2023-01,87907967,3
2023-01,87910337,2
2023-01,87915658,1
2023-01,87915699,9
2023-01,87915877,4
2023-01,87919327,6
2023-01,87924011,3
2023-01,87924865,1
2023-01,87929140,5
2023-01,87932089,2
2023-01,87942238,2
2023-01,87948721,9
2023-01,87956080,1
2023-01,87958575,14
2023-01,87958971,2
2023-01,87964747,3
2023-01,87968291,5
2023-01,87968667,4
2023-01,87969147,2
2023-01,87972284,4
2023-01,87975937,2
2023-01,87981900,5
2023-01,87991877,1
2023-01,87993403,8
2023-01,87995733,9
2023-01,87996377,1
2023-01,87996475,4
2023-01,88000689,8
2023-01,88002820,2
2023-01,88003647,4
2023-01,88003764,3
2023-01,88008305,6
2023-01,88009795,7
2023-01,88009894,5
2023-01,88010686,5
2023-01,88013476,13
2023-01,88015271,6
2023-01,88016274,3
2023-01,88016825,1
2023-01,88021521,3
2023-01,88024604,6
2023-01,88025382,4
2023-01,88025708,3
2023-01,88027327,5
2023-01,88028838,1
2023-01,88030629,4
2023-01,88032032,4
2023-01,88032898,5
2023-01,88033026,7
2023-01,88033402,2
2023-01,88043440,3
2023-01,88043685,18
2023-01,88044445,4
2023-01,88046321,4
2023-01,88046747,4
2023-01,88048803,8
2023-01,88052585,5
2023-01,88053800,6
2023-01,88058628,5
2023-01,88059634,3
2023-01,88059773,5
2023-01,88061459,5
2023-01,88062432,6
2023-01,88063701,1
2023-01,88065070,4
2023-01,88069475,2
2023-01,88069696,1
2023-01,88083692,1
2023-01,88083773,8
2023-01,88084808,1
2023-01,88092564,6
2023-01,88093779,4
2023-01,88095646,4
2023-01,88096381,6
2023-01,88096582,1
2023-01,88096985,2
2023-01,88100407,1
2023-01,88102980,7
2023-01,88110333,2
2023-01,88114903,13
2023-01,88115149,1
2023-01,88118083,3
2023-01,88122244,3
2023-01,88123722,1
2023-01,88123877,5
2023-01,88124842,3
2023-01,88125508,5
2023-01,88126317,12
2023-01,88128898,13
2023-01,88129584,1
2023-01,88132353,3
2023-01,88133302,1
2023-01,88133948,6
2023-01,88137104,2
2023-01,88139682,1
2023-01,88139797,2
2023-01,88141802,5
2023-01,88148002,1
2023-01,88150515,8
2023-01,88152012,3
2023-01,88154095,11
2023-01,88158516,5
2023-01,88158745,2
2023-01,88158898,1
2023-01,88160323,4
2023-01,88161698,3
2023-01,88171371,2
2023-01,88172060,4
2023-01,88172292,4
2023-01,88172346,5
2023-01,88176090,3
2023-01,88176609,1
2023-01,88177838,5
2023-01,88182102,4
2023-01,88182592,4
2023-01,88183554,5
2023-01,88188621,3
2023-01,88192443,4
2023-01,88192983,5
2023-01,88194004,1
2023-01,88194145,6
2023-01,88195452,2
2023-01,88195928,1
2023-01,88196061,10
2023-01,88197854,3
2023-01,88198026,5
2023-01,88200203,2
2023-01,88200402,1
2023-01,88201497,7
2023-01,88202206,3
2023-01,88204588,8
2023-01,88204634,1
2023-01,88205810,2
2023-01,88206280,2
2023-01,88207472,3
2023-01,88210782,2
2023-01,88211540,6
2023-01,88230297,1
2023-01,88234303,4
2023-01,88234510,1
2023-01,88237292,4
2023-01,88237609,6
2023-01,88238284,11
2023-01,88239204,4
2023-01,88240441,2
2023-01,88241641,1
2023-01,88242422,5
2023-01,88244427,4
2023-01,88244472,1
2023-01,88245532,4
2023-01,88245980,6
2023-01,88248576,1
2023-01,88249625,11
2023-01,88250642,3
2023-01,88250646,5
2023-01,88251020,6
2023-01,88252562,11
2023-01,88256503,3
2023-01,88257166,10
2023-01,88257880,1
2023-01,88262598,1
2023-01,88263792,1
2023-01,88265118,5
2023-01,88267090,5
2023-01,88267225,1
2023-01,88267632,4
2023-01,88267946,5
2023-01,88269673,2
2023-01,88270370,5
2023-01,88270936,15
2023-01,88275325,5
2023-01,88277242,3
2023-01,88279416,17
2023-01,88284174,1
2023-01,88288983,3
2023-01,88291622,3
2023-01,88292684,2
2023-01,88295085,6
2023-01,88295355,2
2023-01,88295944,3
2023-01,88296329,1
2023-01,88303768,8
2023-01,88304920,6
2023-01,88305491,9
2023-01,88307286,3
2023-01,88307323,6
2023-01,88307466,3
2023-01,88311754,1
2023-01,88312363,1
2023-01,88316868,7
2023-01,88318439,3
2023-01,88319179,5
2023-01,88319563,7
2023-01,88320114,2
2023-01,88320806,3
2023-01,88321524,4
2023-01,88323742,5
2023-01,88332747,1
2023-01,88333154,5
2023-01,88336628,6
2023-01,88337833,2
2023-01,88339268,1
2023-01,88343701,1
2023-01,88345625,2
2023-01,88347036,2
2023-01,88352583,1
2023-01,88353786,1
2023-01,88359597,8
2023-01,88367377,6
2023-01,88367593,4
2023-01,88368170,1
2023-01,88368367,1
2023-01,88368381,1
2023-01,88370744,1
2023-01,88371844,14
2023-01,88374085,8
2023-01,88374133,4
2023-01,88374757,10
2023-01,88374966,3
2023-01,88377713,2
2023-01,88380569,2
2023-01,88381263,7
2023-01,88382850,11
2023-01,88386838,6
2023-01,88387406,4
2023-01,88389448,1
2023-01,88390609,3
2023-01,88390949,2
2023-01,88393638,11
2023-01,88396524,1
2023-01,88398709,2
2023-01,88399272,2
2023-01,88399535,1
2023-01,88400583,5
2023-01,88402124,5
2023-01,88402323,2
2023-01,88402671,5
2023-01,88403358,3
2023-01,88405370,1
2023-01,88405375,7
2023-01,88405978,9
2023-01,88409632,1
2023-01,88410817,4
2023-01,88411511,4
2023-01,88418619,1
2023-01,88418919,2
2023-01,88420677,7
2023-01,88421370,1
2023-01,88421728,3
2023-01,88422655,1
2023-01,88422725,3
2023-01,88422761,3
2023-01,88423429,4
2023-01,88424123,4
2023-01,88424184,5
2023-01,88424890,7
2023-01,88425225,4
2023-01,88425708,2
2023-01,88426022,2
2023-01,88428457,6
2023-01,88429017,6
2023-01,88429944,7
2023-01,88434085,5
2023-01,88436344,1
2023-01,88438085,3
2023-01,88438284,1
2023-01,88438805,10
2023-01,88439338,1
2023-01,88442851,5
2023-01,88442989,1
2023-01,88443046,5
2023-01,88444717,1
2023-01,88445584,6
2023-01,88450967,1
2023-01,88452184,2
2023-01,88452634,5
2023-01,88452896,1
2023-01,88453585,3
2023-01,88458040,4
2023-01,88459267,4
2023-01,88461997,1
2023-01,88465643,3
2023-01,88468507,6
2023-01,88470155,6
2023-01,88471371,4
2023-01,88471584,6
2023-01,88473793,5
2023-01,88475583,1
2023-01,88476440,4
2023-01,88478794,1
2023-01,88479947,1
2023-01,88481701,4
2023-01,88481800,3
2023-01,88482375,6
2023-01,88483428,1
2023-01,88483562,2
2023-01,88486177,3
2023-01,88489590,1
2023-01,88496242,5
2023-01,88501204,1
2023-01,88504103,3
2023-01,88510527,4
2023-01,88511817,2
2023-01,88514490,7
2023-01,88514645,8
2023-01,88520262,1
2023-01,88520730,10
2023-01,88520828,1
2023-01,88522027,4
2023-01,88522685,1
2023-01,88523212,1
2023-01,88526696,6
2023-01,88531158,4
2023-01,88531485,3
2023-01,88531783,1
2023-01,88532134,6
2023-01,88533093,2
2023-01,88536683,1
2023-01,88537241,6
2023-01,88541927,4
2023-01,88544283,1
2023-01,88551313,3
2023-01,88556466,6
2023-01,88557087,1
2023-01,88557586,3
2023-01,88558474,5
2023-01,88559059,6
2023-01,88560375,6
2023-01,88567425,1
2023-01,88573352,2
2023-01,88577875,12
2023-01,88578195,2
2023-01,88578401,4
2023-01,88578490,2
2023-01,88579755,9
2023-01,88587946,3
2023-01,88589376,1
2023-01,88593054,5
2023-01,88593776,5
2023-01,88594423,1
2023-01,88598799,1
2023-01,88599955,3
2023-01,88601219,2
2023-01,88601753,14
2023-01,88608384,1
2023-01,88611003,4
2023-01,88612563,4
2023-01,88613281,2
2023-01,88613478,1
2023-01,88619526,5
2023-01,88620966,6
2023-01,88621373,1
2023-01,88622051,7
2023-01,88622388,6
2023-01,88622734,5
2023-01,88623846,16
2023-01,88625630,3
2023-01,88626131,6
2023-01,88630099,3
2023-01,88631631,21
2023-01,88632433,8
2023-01,88633213,5
2023-01,88634886,3
2023-01,88636192,3
2023-01,88637069,4
2023-01,88637530,7
2023-01,88640784,1
2023-01,88641627,8
2023-01,88644245,7
2023-01,88646479,6
2023-01,88646729,3
2023-01,88647124,1
2023-01,88647206,1
2023-01,88647629,7
2023-01,88647906,9
2023-01,88651162,8
2023-01,88660935,3
2023-01,88661351,4
2023-01,88662368,6
2023-01,88662745,7
2023-01,88663191,9
2023-01,88666109,6
2023-01,88667847,7
2023-01,88673218,2
2023-01,88675778,9
2023-01,88679436,8
2023-01,88680926,1
2023-01,88682905,19
2023-01,88683329,6
2023-01,88684804,5
2023-01,88687257,4
2023-01,88689616,5
2023-01,88690658,4
2023-01,88691421,1
2023-01,88699227,1
2023-01,88700901,1
2023-01,88702280,3
2023-01,88703172,2
2023-01,88703742,1
2023-01,88709316,3
2023-01,88712043,4
2023-01,88712967,1
2023-01,88713020,7
2023-01,88713220,2
2023-01,88716086,9
2023-01,88718256,10
2023-01,88720879,3
2023-01,88723452,2
2023-01,88726098,4
2023-01,88727041,5
2023-01,88730840,1
2023-01,88733120,2
2023-01,88734266,2
2023-01,88735288,3
2023-01,88735437,2
2023-01,88735674,4
2023-01,88736431,2
2023-01,88736460,1
2023-01,88739004,2
2023-01,88740147,2
2023-01,88740211,1
2023-01,88740484,2
2023-01,88742274,2
2023-01,88742435,5
2023-01,88743577,2
2023-01,88745666,1
2023-01,88745714,1
2023-01,88749293,2
2023-01,88752088,2
2023-01,88753574,3
2023-01,88753796,1
2023-01,88754295,1
2023-01,88754362,2
2023-01,88754559,5
2023-01,88760622,3
2023-01,88765380,8
2023-01,88767171,2
2023-01,88767203,2
2023-01,88768105,7
2023-01,88768762,7
2023-01,88770996,3
2023-01,88771954,7
2023-01,88772822,2
2023-01,88773038,1
2023-01,88773857,1
2023-01,88775193,1
2023-01,88779391,1
2023-01,88789378,2
2023-01,88794779,2
2023-01,88795746,4
2023-01,88799755,2
2023-01,88802332,3
2023-01,88804585,2
2023-01,88804763,1
2023-01,88807669,5
2023-01,88808100,1
2023-01,88810138,1
2023-01,88811512,1
